motherid,sdate,edate,seventtype,eeventtype,locationid,location,episode_id
CAN022023,2004-12-15,2007-04-23,2,2,WEF114,1,9020
CAN022023,2007-04-23,2010-02-15,2,2,WEF114,2,9021
CAN022023,2007-04-23,2010-02-15,2,2,WEF114,1,9022
CAN022027,1995-11-28,2004-12-15,3,2,CAN044,2,9023
CAN022027,2007-02-15,2008-11-15,2,2,CAN044,2,9024
CAN022027,2007-03-11,2007-03-11,2,2,CAN044,2,9025
CAN022031,1995-11-28,2000-11-15,3,2,CAN022,2,9026
CAN022031,2001-09-15,2002-09-15,2,2,CAN022,2,9027
CAN022031,2005-03-15,2015-12-15,2,2,CAN022,2,9028
CAN022034,1995-11-28,1997-09-15,3,2,NEG072,2,9029
CAN022034,2000-06-15,2001-01-01,2,2,NEG072,2,9030
CAN022034,2001-01-01,2001-04-15,2,2,NEG072,2,9031
CAN022034,2001-04-15,2004-10-15,2,2,NEG072,2,9032
CAN022034,2006-08-15,2012-05-15,2,2,NEG072,2,9033
CAN022034,2014-06-15,2018-06-15,2,2,NEG072,2,9034
CAN022050,1996-02-15,1997-09-15,2,2,SBF025,2,9035
CAN022050,1997-09-15,2002-05-15,2,2,SBF025,2,9036
CAN022050,2003-01-20,2004-05-15,2,2,SBF025,2,9037
CAN022050,2004-05-15,2005-09-03,2,2,SBF025,2,9038
CAN022050,2006-08-05,2006-12-15,2,2,SBF025,2,9039
CAN022050,2006-12-15,2007-03-14,2,2,SBF025,2,9040
CAN022050,2007-09-05,2008-08-15,2,2,SBF025,2,9041
CAN022079,2002-06-25,2005-07-28,2,2,CAI006,2,9042
CAN022079,2002-06-25,2005-07-28,2,2,CAN022,2,9043
CAN022079,2005-12-15,2006-08-12,2,2,CAI006,2,9044
CAN022079,2005-12-15,2006-08-12,2,2,CAN022,2,9045
CAN022079,2006-08-12,2008-05-15,2,2,CAI006,2,9046
CAN022079,2006-08-12,2008-05-15,2,2,CAN022,2,9047
CAN022079,2008-05-15,2008-11-15,2,2,CAI006,2,9048
CAN022079,2008-05-15,2008-11-15,2,2,CAN022,2,9049
CAN022086,2005-10-08,2006-07-17,2,2,CAN022,2,9050
CAN022089,2006-02-15,2006-08-19,2,2,CAN022,2,9051
CAN022089,2006-02-15,2006-08-19,2,2,CAK041,2,9052
CAN022089,2006-09-15,2007-06-15,2,2,CAN022,2,9053
CAN022089,2006-09-15,2007-06-15,2,2,CAK041,2,9054
CAN022089,2007-06-15,2008-11-15,2,2,CAN022,2,9055
CAN022089,2007-06-15,2008-11-15,2,2,CAK041,2,9056
CAN022089,2008-11-15,2013-02-15,2,2,CAN022,2,9057
CAN022089,2008-11-15,2013-02-15,2,2,CAK041,2,9058
CAN022096,2009-06-15,2010-04-15,2,2,CAN022,2,9059
CAN023002,1995-11-28,1997-01-15,3,2,CAM026,2,9060
CAN023002,1997-01-15,2009-02-15,2,2,CAM026,2,9061
CAN023002,2009-02-15,2010-08-15,2,2,CAM026,2,9062
CAN023006,1995-11-28,1997-01-16,3,2,CAC059,2,9063
CAN023006,1995-11-28,1997-01-16,3,2,CAC090,2,9064
CAN023006,2002-01-15,2003-02-15,2,2,CAC059,2,9065
CAN023006,2002-01-15,2003-02-15,2,2,CAC090,2,9066
CAN023006,2003-03-15,2010-04-15,2,2,CAC059,2,9067
CAN023006,2003-03-15,2010-04-15,2,2,CAC090,2,9068
CAN023006,2010-04-15,2014-11-15,2,2,CAC059,2,9069
CAN023006,2010-04-15,2014-11-15,2,2,CAC090,2,9070
CAN024007,1995-11-28,1998-06-15,3,2,CAN024,2,9071
CAN024007,1995-11-28,1998-06-15,3,2,CAG078,2,9072
CAN024007,1998-11-10,2000-08-15,2,2,CAN024,2,9073
CAN024007,1998-11-10,2000-08-15,2,2,CAG078,2,9074
CAN024035,2002-05-15,2006-01-15,2,2,CAN024,2,9075
CAN024041,2004-12-15,2007-05-15,2,2,CAN024,2,9076
CAN024041,2004-12-15,2007-05-15,2,2,SHC109,1,9077
CAN024041,2007-09-15,2010-01-15,2,2,CAN024,2,9078
CAN024041,2007-09-15,2010-01-15,2,2,SHC109,1,9079
CAN024041,2010-07-15,2014-05-29,2,2,CAN024,2,9080
CAN024041,2010-07-15,2014-05-29,2,2,SHC109,1,9081
CAN024051,2008-04-15,2013-11-15,2,2,CAN024,2,9082
CAN025011,1996-08-05,1997-01-15,2,2,CAN025,2,9083
CAN025011,1997-01-15,1998-10-15,2,2,CAN025,2,9084
CAN025011,1998-10-15,2004-11-16,2,2,CAN025,2,9085
CAN025011,2005-04-07,2007-01-04,2,2,CAN025,2,9086
CAN025021,2001-06-15,2005-03-17,2,2,CAL023,2,9087
CAN025021,2001-06-15,2005-03-17,2,2,CAN025,2,9088
CAN025021,2005-03-17,2005-09-26,2,2,CAL023,2,9089
CAN025021,2005-03-17,2005-09-26,2,2,CAN025,2,9090
CAN025021,2006-03-17,2010-06-15,2,2,CAL023,2,9091
CAN025021,2006-03-17,2010-06-15,2,2,CAN025,2,9092
CAN025021,2010-06-15,2012-10-15,2,2,CAL023,2,9093
CAN025021,2010-06-15,2012-10-15,2,2,CAN025,2,9094
CAN025021,2012-10-15,2014-05-23,2,1,CAL023,2,9095
CAN025021,2012-10-15,2014-05-23,2,1,CAN025,2,9096
CAN026003,NA,NA,NA,NA,CAN026,2,9097
CAN026013,1998-03-06,1998-08-15,2,2,CAL087,2,9098
CAN029011,1995-11-28,1999-04-11,3,2,CAA076,2,9099
CAN029011,1999-04-11,2002-03-15,2,2,CAA076,2,9100
CAN029012,1995-11-28,1996-04-15,3,2,NBC057,2,9101
CAN029012,1995-11-28,1996-04-15,3,2,NBC088,2,9102
CAN029012,1995-11-28,1996-04-15,3,2,NBC088,1,9103
CAN029012,1996-04-15,2000-06-15,2,2,NBC057,2,9104
CAN029012,1996-04-15,2000-06-15,2,2,NBC088,2,9105
CAN029012,1996-04-15,2000-06-15,2,2,NBC088,1,9106
CAN029012,2000-06-15,2002-10-15,2,2,NBC057,2,9107
CAN029012,2000-06-15,2002-10-15,2,2,NBC088,2,9108
CAN029012,2000-06-15,2002-10-15,2,2,NBC088,1,9109
CAN029012,2002-10-15,2008-04-27,2,2,NBC057,2,9110
CAN029012,2002-10-15,2008-04-27,2,2,NBC088,2,9111
CAN029012,2002-10-15,2008-04-27,2,2,NBC088,1,9112
CAN029013,1995-11-28,2000-06-15,3,2,CAN029,1,9113
CAN029013,2002-10-15,2004-06-15,2,2,CAN029,1,9114
CAN029013,2004-07-05,2014-02-15,2,2,CAN029,1,9115
CAN029013,2014-02-15,2018-06-15,2,2,CAN029,1,9116
CAN029035,2001-02-15,2004-08-15,2,2,CAN029,2,9117
CAN029035,2004-08-15,2005-10-20,2,2,CAN029,2,9118
CAN029040,2003-06-15,2004-06-15,2,2,CAN029,1,9119
CAN029040,2004-07-05,2005-07-20,2,2,CAN029,1,9120
CAN029050,2006-10-28,2010-05-15,2,2,CAN029,2,9121
CAN029059,2008-01-02,2009-09-15,2,2,CAN029,2,9122
CAN029066,2011-11-13,2012-10-30,2,2,CAN045,2,9123
CAN029066,2012-10-30,2018-10-20,2,2,CAN045,2,9124
CAN029074,2012-09-15,2015-12-01,2,2,CAN029,2,9125
CAN029074,2012-09-15,2015-12-01,2,2,CAN045,2,9126
CAN030006,1995-11-28,2000-10-15,3,2,CAN030,2,9127
CAN030041,NA,NA,NA,NA,CAN030,2,9128
CAN030053,2000-09-15,2001-06-15,2,2,CAN030,2,9129
CAN030091,2015-06-03,2019-08-15,2,2,CAM001,2,9130
CAN030116,2013-03-15,2019-10-15,2,2,CAN030,2,9131
CAN030120,2012-12-07,2015-02-28,2,2,CAN030,2,9132
CAN030125,2013-08-15,2015-09-15,2,2,CAN030,2,9133
CAN031022,2012-06-14,2019-08-15,2,2,CAR072,2,9134
CAN032004,1995-11-28,2010-08-15,3,2,CAN032,2,9135
CAN032006,1995-11-28,1998-06-15,3,2,CAN032,2,9136
CAN032009,1995-11-28,1996-02-15,3,2,WEF065,1,9137
CAN032009,1996-02-15,2007-01-15,2,2,WEF065,1,9138
CAN032009,2007-01-15,2007-11-15,2,2,WEF065,1,9139
CAN032009,2007-11-15,2011-04-15,2,2,WEF065,1,9140
CAN032009,2012-12-15,2020-06-15,2,2,WEF065,1,9141
CAN032011,1995-11-28,1996-02-15,3,2,CAU027,2,9142
CAN032011,1995-11-28,1996-02-15,3,2,CAU027,1,9143
CAN032011,1996-02-15,2015-06-15,2,2,CAU027,2,9144
CAN032011,1996-02-15,2015-06-15,2,2,CAU027,1,9145
CAN032012,1995-11-28,2001-05-15,3,2,CAI009,2,9146
CAN032012,1995-11-28,2001-05-15,3,2,CAN032,2,9147
CAN032012,2005-08-01,2007-10-15,2,2,CAI009,2,9148
CAN032012,2005-08-01,2007-10-15,2,2,CAN032,2,9149
CAN032012,2007-10-15,2009-08-15,2,2,CAI009,2,9150
CAN032012,2007-10-15,2009-08-15,2,2,CAN032,2,9151
CAN032012,2009-08-15,2012-02-15,2,2,CAI009,2,9152
CAN032012,2009-08-15,2012-02-15,2,2,CAN032,2,9153
CAN032012,2012-02-15,2013-06-15,2,2,CAI009,2,9154
CAN032012,2012-02-15,2013-06-15,2,2,CAN032,2,9155
CAN032012,2013-06-15,2019-06-15,2,2,CAI009,2,9156
CAN032012,2013-06-15,2019-06-15,2,2,CAN032,2,9157
CAN032012,2019-06-15,2020-06-15,2,2,CAI009,2,9158
CAN032012,2019-06-15,2020-06-15,2,2,CAN032,2,9159
CAN032024,1999-08-15,2001-11-03,2,2,WFG157,2,9160
CAN032024,2001-11-03,2004-06-15,2,2,WFG157,2,9161
CAN032024,2004-06-15,2006-08-15,2,2,WFG157,2,9162
CAN032024,2006-08-15,2008-03-15,2,2,WFG157,2,9163
CAN032024,2008-03-15,2009-07-15,2,2,WFG157,2,9164
CAN032024,2009-07-15,2011-08-15,2,2,WFG157,2,9165
CAN032049,2009-01-05,2009-11-15,2,2,CAN032,2,9166
CAN032052,2008-08-13,2010-09-15,2,2,CAN032,2,9167
CAN033003,1995-11-28,2017-10-20,3,1,CAN033,2,9168
CAN033006,1995-11-28,2004-06-15,3,2,WFE122,1,9169
CAN034003,1995-11-28,1997-06-12,3,2,CAN034,2,9170
CAN034003,1995-11-28,1997-06-12,3,2,CAN049,2,9171
CAN034010,1995-11-28,2000-07-15,3,2,CAN034,2,9172
CAN034010,2003-11-20,2010-04-01,2,1,CAN034,2,9173
CAN034014,1995-11-28,2011-12-15,3,2,CAC067,2,9174
CAN034014,1995-11-28,2011-12-15,3,2,CAN034,2,9175
CAN034014,2012-07-15,2012-07-15,2,2,CAC067,2,9176
CAN034014,2012-07-15,2012-07-15,2,2,CAN034,2,9177
CAN034014,2017-05-15,2017-05-15,2,2,CAC067,2,9178
CAN034014,2017-05-15,2017-05-15,2,2,CAN034,2,9179
CAN034016,1995-11-28,2003-05-15,3,2,CAN034,2,9180
CAN034016,2003-06-08,2014-03-15,2,2,CAN034,2,9181
CAN034016,2014-03-09,2014-08-15,2,1,CAN034,2,9182
CAN034020,1995-11-28,2003-05-15,3,2,CAL079,2,9183
CAN034020,2003-06-08,2014-03-15,2,2,CAL079,2,9184
CAN034020,2014-03-09,2016-12-15,2,2,CAL079,2,9185
CAN034020,2018-09-15,2020-06-15,2,2,CAL079,2,9186
CAN035003,1995-11-28,2001-04-15,3,2,CAD060,2,9187
CAN035003,1995-11-28,2001-04-15,3,2,CAN035,2,9188
CAN035003,2001-04-15,2002-03-15,2,2,CAD060,2,9189
CAN035003,2001-04-15,2002-03-15,2,2,CAN035,2,9190
CAN035003,2002-03-17,2003-01-07,2,2,CAD060,2,9191
CAN035003,2002-03-17,2003-01-07,2,2,CAN035,2,9192
CAN036004,1995-11-28,2002-06-15,3,2,SGS134,2,9193
CAN036004,2002-12-15,2004-06-15,2,2,SGS134,2,9194
CAN036004,2004-06-15,2008-01-15,2,2,SGS134,2,9195
CAN036010,1995-11-28,1996-12-15,3,2,CAN036,2,9196
CAN036010,1995-11-28,1996-12-15,3,2,NEG070,2,9197
CAN036010,1999-01-15,2000-10-15,2,2,CAN036,2,9198
CAN036010,1999-01-15,2000-10-15,2,2,NEG070,2,9199
CAN036029,1998-10-15,2008-10-15,2,2,CAC031,2,9200
CAN036029,1998-10-15,2008-10-15,2,2,CAN036,1,9201
CAN036029,1998-10-15,2008-10-15,2,2,SGP118,2,9202
CAN036029,2008-10-15,2010-05-14,2,2,CAC031,2,9203
CAN036029,2008-10-15,2010-05-14,2,2,CAN036,1,9204
CAN036029,2008-10-15,2010-05-14,2,2,SGP118,2,9205
CAN036034,1998-03-15,2002-11-15,2,2,CAG023,2,9206
CAN036034,1998-03-15,2002-11-15,2,2,CAN036,2,9207
CAN036034,2002-11-15,2003-05-28,2,2,CAG023,2,9208
CAN036034,2002-11-15,2003-05-28,2,2,CAN036,2,9209
CAN036047,2000-08-15,2002-06-15,2,2,CAG025,2,9210
CAN036047,2002-06-15,2003-02-15,2,2,CAG025,2,9211
CAN036047,2003-02-15,2003-12-15,2,2,CAG025,2,9212
CAN036047,2003-12-15,2006-10-15,2,2,CAG025,2,9213
CAN036047,2005-12-15,2007-02-15,2,2,CAG025,2,9214
CAN036047,2007-02-15,2010-06-15,2,2,CAG025,2,9215
CAN036098,2015-01-01,2019-06-10,2,2,CAN036,2,9216
CAN036116,NA,NA,NA,NA,CAN036,2,9217
CAN036119,NA,NA,NA,NA,CAN036,2,9218
CAN037015,2004-08-15,2006-04-15,2,2,CAN037,2,9219
CAN037015,2006-12-20,2011-04-15,2,2,CAN037,2,9220
CAN037015,2011-09-15,2015-09-15,2,2,CAN037,2,9221
CAN037019,2007-12-28,2015-09-15,2,2,CAN037,2,9222
CAN037030,NA,NA,NA,NA,CAN037,2,9223
CAN038017,1997-07-15,2003-12-15,2,2,CAN038,2,9224
CAN038017,2003-12-15,2005-03-15,2,2,CAN038,2,9225
CAN038017,2005-03-15,2006-02-04,2,2,CAN038,2,9226
CAN038017,2006-08-15,2009-04-15,2,2,CAN038,2,9227
CAN038017,2011-04-15,2012-05-15,2,2,CAN038,2,9228
CAN038025,2000-03-15,2001-04-15,2,2,CAN038,2,9229
CAN039011,1995-11-28,2003-01-10,3,2,CAN039,2,9230
CAN039011,2006-12-15,2007-08-15,2,2,CAN039,2,9231
CAN039021,1995-11-28,2009-11-15,3,2,CAB035,2,9232
CAN039021,1995-11-28,2009-11-15,3,2,CAN039,2,9233
CAN039021,2013-06-15,2015-08-15,2,2,CAB035,2,9234
CAN039021,2013-06-15,2015-08-15,2,2,CAN039,2,9235
CAN040015,1995-11-28,2000-07-15,3,2,CAM066,2,9236
CAN040015,1995-11-28,2000-07-15,3,2,CAN046,2,9237
CAN040015,2000-07-15,2001-10-15,2,2,CAM066,2,9238
CAN040015,2000-07-15,2001-10-15,2,2,CAN046,2,9239
CAN040015,2001-10-15,2002-12-15,2,2,CAM066,2,9240
CAN040015,2001-10-15,2002-12-15,2,2,CAN046,2,9241
CAN041003,NA,NA,NA,NA,CAN041,2,9242
CAN041009,1995-11-28,2013-06-15,3,2,CAI120,2,9243
CAN041009,2014-06-15,2016-12-15,2,2,CAI120,2,9244
CAN042006,1995-11-28,1999-10-15,3,2,CAN042,2,9245
CAN042006,2004-03-15,2017-07-15,2,2,CAN042,2,9246
CAN042010,1995-11-28,1996-04-15,3,2,CAN042,2,9247
CAN042010,1995-11-28,1996-04-15,3,2,CAN049,2,9248
CAN042010,1997-01-29,1997-12-27,2,2,CAN042,2,9249
CAN042010,1997-01-29,1997-12-27,2,2,CAN049,2,9250
CAN042010,1999-01-15,1999-07-15,2,2,CAN042,2,9251
CAN042010,1999-01-15,1999-07-15,2,2,CAN049,2,9252
CAN042010,1999-07-15,2001-06-15,2,2,CAN042,2,9253
CAN042010,1999-07-15,2001-06-15,2,2,CAN049,2,9254
CAN042010,2001-06-15,2002-01-15,2,2,CAN042,2,9255
CAN042010,2001-06-15,2002-01-15,2,2,CAN049,2,9256
CAN042010,2002-01-15,2002-12-15,2,2,CAN042,2,9257
CAN042010,2002-01-15,2002-12-15,2,2,CAN049,2,9258
CAN042010,2006-07-10,2008-10-17,2,2,CAN042,2,9259
CAN042010,2006-07-10,2008-10-17,2,2,CAN049,2,9260
CAN042021,1996-10-15,1997-06-18,2,2,NGC052,2,9261
CAN042021,1997-06-18,2016-06-15,2,2,NGC052,2,9262
CAN042031,2006-05-15,2008-01-07,2,2,CAN042,2,9263
CAN042041,NA,NA,NA,NA,CAN042,2,9264
CAN043014,NA,NA,NA,NA,CAN043,2,9265
CAN043015,1995-11-28,2003-06-15,3,2,CAN043,2,9266
CAN043015,2003-06-15,2005-12-15,2,2,CAN043,2,9267
CAN043015,2005-12-15,2012-07-15,2,2,CAN043,2,9268
CAN043015,2012-07-15,2019-07-15,2,2,CAN043,2,9269
CAN043019,1995-11-28,2006-12-15,3,2,SBB043,2,9270
CAN043019,2006-12-15,2009-12-15,2,2,SBB043,2,9271
CAN043019,2009-12-15,2020-01-15,2,2,SBB043,2,9272
CAN043020,1995-11-28,1996-05-05,3,2,CAH026,2,9273
CAN043020,1996-05-05,1997-01-14,2,2,CAH026,2,9274
CAN043020,1997-01-14,1998-10-15,2,2,CAH026,2,9275
CAN043020,1998-10-15,2001-10-30,2,2,CAH026,2,9276
CAN043020,2001-10-30,2004-01-15,2,2,CAH026,2,9277
CAN043026,1997-03-10,2003-06-15,1,2,CAL039,2,9278
CAN043026,2003-06-15,2005-12-15,2,2,CAL039,2,9279
CAN043026,2005-12-15,2008-11-15,2,2,CAL039,2,9280
CAN043026,2008-11-15,2010-11-15,2,2,CAL039,2,9281
CAN043026,2009-09-15,2012-07-15,2,2,CAL039,2,9282
CAN043040,2008-12-15,2014-02-15,2,2,CAN043,2,9283
CAN044005,1995-11-28,2006-01-15,3,2,WBF014,2,9284
CAN044005,1995-11-28,2006-01-15,3,2,CAN044,2,9285
CAN044005,2006-12-15,2008-12-15,2,2,WBF014,2,9286
CAN044005,2006-12-15,2008-12-15,2,2,CAN044,2,9287
CAN044005,2008-12-15,2014-11-15,2,2,WBF014,2,9288
CAN044005,2008-12-15,2014-11-15,2,2,CAN044,2,9289
CAN044005,2014-04-15,2015-03-15,2,2,WBF014,2,9290
CAN044005,2014-04-15,2015-03-15,2,2,CAN044,2,9291
CAN044005,2015-03-15,2016-09-15,2,2,WBF014,2,9292
CAN044005,2015-03-15,2016-09-15,2,2,CAN044,2,9293
CAN044005,2016-09-15,2018-12-15,2,2,WBF014,2,9294
CAN044005,2016-09-15,2018-12-15,2,2,CAN044,2,9295
CAN044008,1995-11-28,2006-06-15,3,2,CAN044,2,9296
CAN044008,2010-11-15,2015-09-15,2,2,CAN044,2,9297
CAN044008,2015-09-15,2018-06-15,2,2,CAN044,2,9298
CAN044019,1995-11-28,2002-03-15,3,2,CAM125,2,9299
CAN044019,1995-11-28,2002-03-15,3,2,CAN044,2,9300
CAN044019,2003-05-06,2005-03-15,2,2,CAM125,2,9301
CAN044019,2003-05-06,2005-03-15,2,2,CAN044,2,9302
CAN044019,2005-03-15,2006-09-12,2,2,CAM125,2,9303
CAN044019,2005-03-15,2006-09-12,2,2,CAN044,2,9304
CAN044019,2006-09-12,2012-06-15,2,2,CAM125,2,9305
CAN044019,2006-09-12,2012-06-15,2,2,CAN044,2,9306
CAN044019,2012-12-15,2019-02-15,2,2,CAM125,2,9307
CAN044019,2012-12-15,2019-02-15,2,2,CAN044,2,9308
CAN044021,1995-11-28,2007-05-05,3,2,WFG119,2,9309
CAN044021,1995-11-28,2007-05-05,3,2,WFD084,2,9310
CAN044021,1995-11-28,2007-05-05,3,2,WFG129,2,9311
CAN044021,2007-05-05,2009-04-15,2,2,WFG119,2,9312
CAN044021,2007-05-05,2009-04-15,2,2,WFD084,2,9313
CAN044021,2007-05-05,2009-04-15,2,2,WFG129,2,9314
CAN044021,2009-04-15,2013-05-15,2,2,WFG119,2,9315
CAN044021,2009-04-15,2013-05-15,2,2,WFD084,2,9316
CAN044021,2009-04-15,2013-05-15,2,2,WFG129,2,9317
CAN044039,1995-11-28,1996-01-15,3,2,CAE023,2,9318
CAN044039,2003-04-15,2007-01-15,2,2,CAE023,2,9319
CAN044039,2007-01-04,2012-01-15,2,2,CAE023,2,9320
CAN044041,1995-11-28,1999-02-05,3,2,CAH053,2,9321
CAN044041,1999-12-15,2002-06-15,2,2,CAH053,2,9322
CAN044041,2002-06-15,2003-06-15,2,2,CAH053,2,9323
CAN044041,2003-12-18,2007-08-09,2,2,CAH053,2,9324
CAN044041,2010-05-15,2011-08-15,2,2,CAH053,2,9325
CAN044041,2012-01-10,2012-07-16,2,1,CAH053,2,9326
CAN044046,1995-11-28,1998-01-15,3,2,CAN044,2,9327
CAN044051,1995-11-28,1997-11-15,3,2,CAN044,2,9328
CAN044051,1995-11-28,1997-11-15,3,2,CAP022,2,9329
CAN044051,1997-11-15,1999-03-15,2,2,CAN044,2,9330
CAN044051,1997-11-15,1999-03-15,2,2,CAP022,2,9331
CAN044051,1999-03-15,2002-03-15,2,2,CAN044,2,9332
CAN044051,1999-03-15,2002-03-15,2,2,CAP022,2,9333
CAN044051,2002-03-15,2003-12-15,2,2,CAN044,2,9334
CAN044051,2002-03-15,2003-12-15,2,2,CAP022,2,9335
CAN044051,2003-12-15,2005-01-02,2,2,CAN044,2,9336
CAN044051,2003-12-15,2005-01-02,2,2,CAP022,2,9337
CAN044051,2005-01-02,2006-01-15,2,2,CAN044,2,9338
CAN044051,2005-01-02,2006-01-15,2,2,CAP022,2,9339
CAN044051,2006-01-15,2006-12-06,2,2,CAN044,2,9340
CAN044051,2006-01-15,2006-12-06,2,2,CAP022,2,9341
CAN044051,2006-12-06,2007-09-15,2,2,CAN044,2,9342
CAN044051,2006-12-06,2007-09-15,2,2,CAP022,2,9343
CAN044054,1997-01-15,2005-10-08,2,2,CAN044,2,9344
CAN044060,1999-11-15,2001-01-15,2,2,CAN044,2,9345
CAN044062,2000-05-26,2008-11-15,1,2,CAI083,2,9346
CAN044062,2012-01-15,2019-01-15,2,2,CAI083,2,9347
CAN044078,2007-02-15,2008-09-15,2,2,CAN044,2,9348
CAN045007,1995-11-28,1998-01-15,3,2,SAF068,1,9349
CAN045007,1998-01-15,2000-07-15,2,2,SAF068,1,9350
CAN045007,2000-07-17,2004-04-21,2,2,SAF068,1,9351
CAN045007,2006-01-08,2010-02-15,2,2,SAF068,1,9352
CAN045011,1995-11-28,1999-07-15,3,2,CAF099,2,9353
CAN045011,1995-11-28,1999-07-15,3,2,CAN045,2,9354
CAN045013,1995-11-28,1997-11-15,3,2,CAL047,2,9355
CAN045013,1997-11-15,2000-06-15,2,2,CAL047,2,9356
CAN045018,1995-11-28,1996-04-15,3,2,CAJ061,2,9357
CAN045018,1996-04-15,1996-06-01,2,2,CAJ061,2,9358
CAN045018,1996-06-01,2016-07-15,2,2,CAJ061,2,9359
CAN045022,1995-11-28,1996-01-15,3,2,CAF017,2,9360
CAN045022,1996-01-15,2014-08-03,2,2,CAF017,2,9361
CAN045025,1995-11-28,2011-09-01,3,2,CAN045,1,9362
CAN045055,2004-02-15,2004-10-28,2,2,CAN045,1,9363
CAN045055,2004-02-15,2004-10-28,2,2,WEF080,2,9364
CAN045055,2005-02-15,2007-05-15,2,2,CAN045,1,9365
CAN045055,2005-02-15,2007-05-15,2,2,WEF080,2,9366
CAN045055,2007-05-15,2008-06-15,2,2,CAN045,1,9367
CAN045055,2007-05-15,2008-06-15,2,2,WEF080,2,9368
CAN045063,2008-09-13,2010-04-15,2,2,CAP019,2,9369
CAN045063,2010-04-15,2010-11-15,2,2,CAP019,2,9370
CAN045066,2010-11-15,2012-05-15,2,2,CAN045,2,9371
CAN046005,1995-11-29,1998-01-01,3,2,CAN046,1,9372
CAN046005,1995-11-29,1998-01-01,3,2,CAN046,2,9373
CAN046005,1995-11-29,1998-01-01,3,2,SGJ011,2,9374
CAN046005,1998-01-01,2005-04-15,2,2,CAN046,1,9375
CAN046005,1998-01-01,2005-04-15,2,2,CAN046,2,9376
CAN046005,1998-01-01,2005-04-15,2,2,SGJ011,2,9377
CAN046005,2005-04-15,2014-05-15,2,2,CAN046,1,9378
CAN046005,2005-04-15,2014-05-15,2,2,CAN046,2,9379
CAN046005,2005-04-15,2014-05-15,2,2,SGJ011,2,9380
CAN046005,2016-04-15,2018-04-15,2,2,CAN046,1,9381
CAN046005,2016-04-15,2018-04-15,2,2,CAN046,2,9382
CAN046005,2016-04-15,2018-04-15,2,2,SGJ011,2,9383
CAN046013,2001-02-15,2002-04-15,2,2,CAN046,2,9384
CAN046017,2001-06-15,2014-05-15,2,2,CAN045,2,9385
CAN046017,2001-06-15,2014-05-15,2,2,CAN046,2,9386
CAN047011,2010-08-15,2012-04-15,2,2,CAN047,2,9387
CAN047011,2013-01-15,2013-09-15,2,2,CAN047,2,9388
CAN047011,2014-06-15,2015-05-15,2,2,CAN047,2,9389
CAN048003,1995-12-21,1997-06-15,3,2,CAH017,2,9390
CAN048003,1995-12-21,1997-06-15,3,2,CAN048,2,9391
CAN048003,1997-06-15,1999-01-15,2,2,CAH017,2,9392
CAN048003,1997-06-15,1999-01-15,2,2,CAN048,2,9393
CAN048003,2001-04-07,2002-03-15,2,2,CAH017,2,9394
CAN048003,2001-04-07,2002-03-15,2,2,CAN048,2,9395
CAN048003,2002-03-15,2007-12-15,2,2,CAH017,2,9396
CAN048003,2002-03-15,2007-12-15,2,2,CAN048,2,9397
CAN048003,2008-11-15,2011-01-15,2,2,CAH017,2,9398
CAN048003,2008-11-15,2011-01-15,2,2,CAN048,2,9399
CAN048003,2015-06-15,2019-06-15,2,2,CAH017,2,9400
CAN048003,2015-06-15,2019-06-15,2,2,CAN048,2,9401
CAN048006,1995-12-21,2020-01-15,3,2,CAN048,2,9402
CAN048012,1995-12-21,1997-04-15,3,2,CAN048,2,9403
CAN048012,2002-12-15,2004-08-15,2,2,CAN048,2,9404
CAN048012,2004-08-15,2005-05-15,2,2,CAN048,2,9405
CAN048012,2005-07-24,2005-12-15,2,2,CAN048,2,9406
CAN048012,2005-12-15,2005-09-15,2,2,CAN048,2,9407
CAN048012,2006-06-01,2006-01-15,2,2,CAN048,2,9408
CAN048012,2008-06-15,2008-04-15,2,2,CAN048,2,9409
CAN048012,2014-11-15,2012-09-15,2,2,CAN048,2,9410
CAN048012,2014-11-15,2018-06-15,2,2,CAN048,2,9411
CAN048016,1996-01-15,1997-07-15,2,2,CAF005,2,9412
CAN048016,2000-06-15,2002-07-15,2,2,CAF005,2,9413
CAN048016,2002-07-15,2006-01-10,2,2,CAF005,2,9414
CAN048016,2005-01-17,2012-11-15,2,2,CAF005,2,9415
CAN048036,NA,NA,NA,NA,CAN048,2,9416
CAN048040,2016-01-10,2018-03-15,2,2,CAN048,2,9417
CAN051030,2010-06-15,2012-03-11,2,2,CAN051,2,9418
CAN051030,2014-06-15,2017-06-15,2,2,CAN051,2,9419
CAN052007,2008-06-28,2009-08-15,2,2,CAN052,2,9420
CAN053004,NA,NA,NA,NA,CAN053,2,9421
CAP001002,1995-11-28,1996-08-03,3,2,CAU034,2,9422
CAP001002,1996-08-03,2000-11-15,2,2,CAU034,2,9423
CAP001002,2001-06-15,2006-10-15,2,2,CAU034,2,9424
CAP001024,1995-11-28,1997-09-15,3,2,CAB052,2,9425
CAP001024,1997-09-15,2012-01-15,2,2,CAB052,2,9426
CAP001032,1995-11-28,1996-06-15,3,2,CAM084,2,9427
CAP001032,1995-11-28,1996-06-15,3,2,CAP001,2,9428
CAP001032,1995-11-28,1996-06-15,3,2,WFG129,2,9429
CAP001032,1996-07-15,1996-07-15,2,2,CAM084,2,9430
CAP001032,1996-07-15,1996-07-15,2,2,CAP001,2,9431
